Date,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
2020-05-28,3.7,10.1,18.7,10.9,83.8,82.6,0.0,1.5,15.0,0.0,115.1,1.1,12.5
2020-05-29,2.6,11.3,20.3,11.8,70.0,70.0,0.0,3.3,23.4,0.0,146.5,1.0,12.3
2020-05-30,5.9,14.2,20.7,14.5,50.9,51.0,0.0,9.5,43.6,0.0,126.1,1.7,12.3
2020-05-31,9.1,12.9,15.7,13.2,67.9,67.9,0.0,8.3,31.0,0.0,84.8,2.5,12.9
2020-06-01,7.0,9.8,13.5,10.3,80.7,81.6,0.0,12.3,43.6,4.6,102.7,1.8,12.1
2020-06-02,6.5,11.4,16.3,11.9,86.2,86.8,0.0,7.0,32.7,0.2,97.5,1.0,11.9
2020-06-03,3.1,10.4,13.9,11.0,77.8,77.4,0.0,5.1,26.8,0.0,81.0,1.2,12.7
2020-06-04,0.9,6.3,14.5,7.5,83.2,81.7,0.0,1.9,15.0,0.0,141.9,0.9,11.0
2020-06-05,-1.4,6.0,16.9,7.0,81.4,80.6,0.0,1.2,12.5,0.2,143.5,0.9,10.2
2020-06-06,-1.1,7.7,15.0,8.3,74.9,74.7,0.0,2.5,14.2,0.0,115.4,0.9,10.0
2020-06-07,2.6,7.8,14.3,8.7,74.7,74.9,0.0,4.4,19.3,0.0,115.9,1.0,10.5
2020-06-08,-2.4,4.4,13.3,5.4,79.8,78.0,0.0,2.0,17.6,0.0,140.9,1.0,9.4
2020-06-09,-1.8,5.5,15.8,6.3,79.4,78.7,0.0,1.7,14.2,0.0,129.1,0.9,9.0
2020-06-10,-0.7,6.6,17.4,7.7,79.2,78.1,0.0,0.7,10.0,0.2,137.1,0.9,9.6
2020-06-11,-2.1,7.4,18.1,8.2,69.7,68.8,0.0,0.8,10.8,0.0,132.9,0.9,9.5
2020-06-12,0.4,10.0,19.3,10.6,69.4,68.9,0.0,3.8,21.8,0.0,122.4,1.0,10.2
2020-06-13,8.6,10.8,14.7,11.3,75.0,75.3,0.0,8.7,26.0,7.2,19.7,1.7,10.6
2020-06-14,6.5,11.5,17.2,12.0,80.0,79.7,0.0,7.9,31.8,0.0,113.1,0.9,10.9
2020-06-15,10.4,14.7,18.7,15.0,70.4,69.7,0.0,8.1,27.6,0.0,102.2,1.5,12.3
2020-06-16,10.6,14.0,17.7,14.3,74.5,73.8,0.0,6.4,24.3,0.0,79.9,1.5,13.2
2020-06-17,4.5,10.6,16.4,11.3,86.5,85.4,0.0,2.4,16.7,0.0,110.7,1.0,13.0
2020-06-18,6.3,11.3,18.4,11.8,71.5,71.4,0.0,6.7,31.0,0.0,136.9,1.0,12.3
2020-06-19,6.8,13.3,22.4,13.8,61.0,60.5,0.0,6.4,30.1,0.0,122.9,1.6,12.1
2020-06-20,5.6,10.9,15.3,11.4,79.6,79.4,0.0,5.6,31.8,4.4,102.7,1.7,12.1
2020-06-21,6.4,10.4,13.9,11.0,84.6,84.2,0.0,10.2,33.5,1.6,91.6,1.3,11.9
2020-06-22,7.2,9.8,14.3,10.4,87.7,87.8,0.0,11.8,41.0,1.4,94.7,0.9,11.2
2020-06-23,7.5,11.3,15.1,11.8,86.3,86.1,0.0,10.0,31.0,0.2,62.6,1.1,11.5
2020-06-24,5.7,10.3,13.6,10.9,88.1,88.2,0.0,1.0,15.0,0.4,49.9,0.9,12.3
2020-06-25,3.4,9.8,18.1,10.6,78.2,77.1,0.0,3.6,26.0,0.2,132.3,0.6,11.2
2020-06-26,1.1,7.9,15.6,8.7,87.0,86.4,0.0,0.2,13.4,0.2,92.1,1.1,10.8
2020-06-27,3.0,9.0,17.3,9.8,72.3,72.0,0.0,1.0,12.5,0.0,116.1,0.8,11.1
2020-06-28,-0.7,6.9,15.5,7.9,73.5,72.6,0.0,1.2,12.5,0.0,135.0,0.9,10.3
2020-06-29,0.5,7.3,14.9,8.2,76.9,76.8,0.0,3.3,20.1,0.0,127.6,0.9,9.7
2020-06-30,0.2,9.4,18.9,10.1,65.4,65.6,0.0,4.2,24.3,0.0,129.5,1.1,10.0
2020-07-01,3.6,13.9,24.3,14.4,51.1,50.6,0.0,9.1,54.5,0.0,130.3,1.3,10.9
2020-07-02,6.3,10.3,15.7,10.8,73.2,72.9,0.0,9.2,35.2,0.2,124.0,3.0,11.6
2020-07-03,4.7,8.7,15.6,9.5,80.4,80.2,0.0,8.9,41.0,0.4,95.6,1.4,10.4
2020-07-04,4.6,9.8,15.4,10.4,86.7,86.6,0.0,6.6,26.8,0.2,90.7,1.1,10.6
2020-07-05,8.1,10.6,14.5,11.1,82.6,82.7,0.0,3.7,21.8,0.2,67.1,1.0,11.7
2020-07-06,7.7,10.9,14.3,11.5,67.1,66.5,0.0,3.3,20.1,0.0,108.5,1.0,12.1
2020-07-07,5.8,10.7,13.2,11.2,68.5,68.3,0.0,2.3,14.2,0.0,55.5,1.3,12.3
2020-07-08,3.2,7.4,14.3,8.3,84.5,84.6,0.0,2.9,21.8,0.0,108.2,0.8,11.4
2020-07-09,4.6,8.1,15.8,8.9,81.7,82.4,0.0,4.3,18.4,0.0,105.2,1.0,11.2
2020-07-10,2.0,10.4,19.3,11.1,71.1,70.8,0.0,2.4,18.4,2.2,118.4,1.0,11.5
2020-07-11,4.7,8.8,13.7,9.5,88.4,88.0,0.0,2.8,18.4,1.4,105.0,1.2,12.0
2020-07-12,3.2,8.3,13.0,9.1,89.5,89.6,0.0,3.5,17.6,0.0,61.6,0.9,10.6
2020-07-13,5.0,9.9,16.8,10.6,77.9,77.4,0.0,5.8,22.6,0.0,145.4,0.8,11.1
2020-07-14,1.9,7.6,15.4,8.7,84.1,82.8,0.0,2.0,15.0,0.0,146.2,1.3,11.0
2020-07-15,-1.1,5.6,16.0,6.6,84.6,83.7,0.0,1.6,15.9,0.0,143.4,1.0,10.3
2020-07-16,-0.9,7.2,18.5,8.0,78.0,77.3,0.0,1.1,10.8,0.0,143.8,1.1,10.4
2020-07-17,-0.9,9.0,18.5,9.6,70.3,69.8,0.0,5.0,20.1,0.0,149.2,1.2,10.5
2020-07-18,5.3,11.0,18.5,11.6,53.7,53.2,0.0,6.2,25.1,0.0,86.8,1.8,10.7
2020-07-19,4.3,10.6,17.7,11.2,64.2,63.6,0.0,9.6,46.1,0.0,121.7,1.8,10.9
2020-07-20,3.6,9.4,15.8,10.1,79.2,79.0,0.0,3.9,22.6,0.0,110.4,1.7,11.2
2020-07-21,0.9,6.6,13.7,7.5,84.1,83.9,0.0,1.4,13.4,0.0,105.1,1.1,10.5
2020-07-22,-1.3,5.9,12.8,6.8,84.1,83.8,0.0,0.7,13.4,0.0,64.3,0.9,9.6
2020-07-23,-3.4,5.1,14.9,6.0,79.3,78.5,0.0,1.5,20.9,0.0,157.0,0.7,9.3
2020-07-24,0.7,9.4,18.4,10.1,68.2,68.1,0.0,4.9,21.8,0.0,155.1,1.3,10.2
2020-07-25,3.0,10.2,18.5,10.9,71.6,70.9,0.0,4.8,27.6,0.0,149.2,1.7,11.9
2020-07-26,0.0,9.4,18.4,10.1,73.1,72.2,0.0,3.6,25.1,0.0,154.0,1.4,11.7
2020-07-27,5.7,11.1,17.1,11.6,71.9,71.4,0.0,8.5,32.7,0.0,140.3,1.8,12.8
2020-07-28,2.8,8.5,16.6,9.3,78.0,77.3,0.0,4.9,17.6,0.0,144.9,1.8,11.8
2020-07-29,-1.5,8.9,18.6,9.6,78.5,77.8,0.0,4.0,21.8,0.0,159.9,1.3,11.2
2020-07-30,1.3,8.5,16.6,9.3,86.6,85.9,0.0,1.9,17.6,0.2,96.9,1.5,11.5
2020-07-31,-0.4,9.9,19.8,10.5,69.8,69.6,0.0,3.6,19.3,0.0,160.9,1.1,11.4
2020-08-01,3.8,11.3,21.8,12.0,58.9,58.5,0.0,3.5,23.4,0.0,166.3,1.8,12.5
2020-08-02,1.1,11.7,23.3,12.3,55.2,55.1,0.0,2.2,14.2,0.0,163.8,1.9,13.2
2020-08-03,4.1,10.1,16.8,10.8,74.7,74.3,0.0,3.6,20.1,0.0,114.2,1.8,13.0
2020-08-04,0.8,7.3,13.7,8.3,70.6,70.0,0.0,4.4,25.1,0.0,178.2,1.4,12.3
2020-08-05,-4.3,4.7,13.7,5.6,71.1,70.5,0.0,2.4,15.9,0.0,179.6,1.5,10.5
2020-08-06,-1.5,6.2,13.0,7.0,67.9,68.0,0.0,5.1,21.8,0.0,100.3,1.5,9.7
2020-08-07,5.8,7.1,8.3,7.8,85.5,86.2,0.0,7.9,31.8,10.6,24.8,1.7,9.7
2020-08-08,7.2,8.5,10.5,9.2,89.6,90.8,0.0,3.4,15.0,4.2,63.8,0.6,10.5
2020-08-09,6.4,9.6,13.0,10.2,85.7,85.7,0.0,4.4,14.2,0.0,66.9,0.9,10.9
2020-08-10,0.9,9.6,17.5,10.3,80.2,79.1,0.0,3.4,17.6,0.0,180.2,0.9,11.5
2020-08-11,9.5,11.6,14.5,11.9,81.9,81.9,0.0,6.9,25.1,3.0,44.3,1.9,11.8
2020-08-12,9.1,12.6,18.7,13.0,85.9,86.2,0.0,4.7,29.3,2.2,109.2,1.1,12.6
2020-08-13,9.2,13.4,18.4,13.7,78.6,78.5,0.0,5.5,39.4,1.4,129.5,1.4,13.4
2020-08-14,6.4,12.2,18.7,12.8,81.3,80.5,0.0,3.4,20.9,0.2,151.1,1.6,13.6
2020-08-15,7.2,11.2,17.2,11.7,83.8,83.3,0.0,4.7,27.6,0.0,122.5,1.7,13.3
2020-08-16,6.4,10.4,17.4,11.2,81.4,80.4,0.0,4.7,23.4,0.2,182.5,1.5,13.4
2020-08-17,3.3,10.7,18.9,11.2,80.4,80.7,0.0,3.8,26.8,2.2,97.8,1.8,12.8
2020-08-18,4.9,12.1,18.6,12.5,66.0,66.3,0.0,7.5,36.9,0.2,152.2,1.4,12.6
2020-08-19,8.1,12.2,16.9,12.6,69.6,69.5,0.0,18.3,55.3,0.4,173.6,3.1,13.0
2020-08-20,6.5,10.6,17.0,11.1,77.5,78.0,0.0,11.0,40.2,1.0,150.8,2.2,12.5
2020-08-21,6.3,9.4,13.4,10.0,76.9,77.7,0.0,12.7,40.2,2.0,132.1,2.2,11.6
2020-08-22,4.9,8.6,14.1,9.3,75.7,76.3,2.4,14.5,41.9,0.8,171.5,1.8,10.5
2020-08-23,2.6,8.6,15.0,9.4,76.3,76.3,0.0,8.1,27.6,0.0,170.1,2.0,11.3
2020-08-24,-0.4,6.4,13.9,7.4,81.5,80.5,0.0,1.8,15.9,0.2,123.5,1.7,10.7
2020-08-25,-1.5,6.7,16.2,7.6,76.9,76.9,0.0,1.6,15.9,0.0,200.3,1.3,10.9
2020-08-26,0.1,11.0,20.7,11.6,59.0,60.4,0.0,4.5,24.3,0.0,212.8,2.0,11.8
2020-08-27,6.3,14.1,23.7,14.6,51.6,51.7,0.0,8.9,36.0,0.0,211.6,3.0,13.3
2020-08-28,3.5,11.6,20.0,12.2,71.3,71.0,0.0,2.5,15.0,0.0,211.0,3.0,14.3
2020-08-29,6.4,16.5,26.2,16.8,36.7,36.8,0.0,7.2,29.3,0.0,224.0,2.6,14.7
2020-08-30,6.8,13.5,18.2,13.7,59.0,59.1,0.0,9.3,35.2,0.0,86.6,4.7,14.5
2020-08-31,1.5,8.2,15.5,9.1,76.0,75.5,0.0,3.1,19.3,0.0,180.3,1.6,13.2
2020-09-01,1.7,11.7,20.1,12.1,51.8,53.4,0.0,6.7,27.6,0.0,209.2,2.0,12.8
2020-09-02,9.2,17.2,25.0,17.4,42.0,42.4,0.0,8.8,33.5,0.0,212.7,3.8,15.2
2020-09-03,6.5,14.2,21.1,14.5,56.0,55.9,0.0,9.9,47.8,0.0,186.9,3.7,15.2
2020-09-04,6.0,12.7,20.0,13.2,65.8,66.3,0.0,6.6,31.0,0.0,176.8,3.0,14.8
2020-09-05,5.0,12.7,20.3,13.2,70.7,71.5,0.0,3.3,24.3,0.0,180.3,2.6,15.4
2020-09-06,2.6,14.4,25.7,14.7,54.2,55.8,0.0,4.7,27.6,0.0,232.1,2.3,15.9
2020-09-07,11.3,20.3,28.9,20.3,29.9,30.5,0.0,9.9,37.7,0.0,236.7,4.3,17.1
2020-09-08,12.3,16.7,20.9,16.6,55.2,56.7,0.0,5.8,31.8,0.2,71.0,5.4,16.8
2020-09-09,5.6,13.2,20.8,13.5,59.9,62.7,0.0,4.8,22.6,0.0,223.6,1.9,16.4
2020-09-10,2.0,12.5,22.4,13.0,55.3,56.8,0.0,4.7,26.8,0.0,242.7,3.0,15.7
2020-09-11,9.4,18.8,26.6,18.6,45.3,46.8,0.0,8.0,36.0,0.0,215.1,3.7,16.6
2020-09-12,12.8,19.3,27.5,19.2,52.4,53.2,0.0,8.1,31.0,1.8,197.8,4.5,18.2
2020-09-13,8.0,13.7,18.9,14.0,74.8,76.1,0.0,6.1,22.6,3.6,228.8,3.3,17.6
2020-09-14,6.1,12.8,19.4,13.2,75.3,76.7,0.0,4.5,19.3,0.0,153.6,2.8,16.0
2020-09-15,4.8,12.0,21.9,12.6,72.5,74.0,0.0,2.4,15.0,0.0,255.5,2.2,16.3
2020-09-16,6.2,17.6,27.8,17.3,45.5,49.7,0.0,4.7,25.1,0.0,220.5,3.1,17.0
2020-09-17,14.4,18.7,22.7,18.5,50.3,51.7,0.0,9.8,30.1,0.0,101.8,4.5,17.0
2020-09-18,14.1,20.7,28.1,20.6,53.6,54.9,0.0,8.6,29.3,0.0,196.2,3.3,18.4
2020-09-19,13.1,16.8,21.7,16.8,76.7,77.7,0.0,6.2,29.3,7.8,42.2,4.5,17.8
2020-09-20,12.4,18.8,26.2,18.8,70.7,72.3,0.0,8.2,37.7,0.2,261.2,1.3,18.4
2020-09-21,7.8,16.8,22.8,16.9,44.9,46.3,0.0,13.1,51.9,0.0,264.8,4.4,18.4
2020-09-22,9.3,14.1,19.9,14.4,61.0,61.6,0.0,14.3,46.1,0.0,226.8,5.0,17.2
2020-09-23,6.0,12.1,17.6,12.5,70.5,71.4,0.0,11.0,34.3,0.6,205.9,3.6,15.7
2020-09-24,3.4,10.3,17.7,10.9,77.4,79.1,0.0,9.2,38.5,5.2,181.1,2.6,14.3
2020-09-25,5.8,8.8,13.0,9.5,73.0,75.0,3.3,14.9,52.8,1.0,209.0,2.6,13.0
2020-09-26,4.4,9.6,16.4,10.3,71.5,72.9,0.0,8.1,30.1,0.0,211.6,2.4,12.8
2020-09-27,1.6,9.8,18.0,10.6,73.8,75.2,0.0,2.6,15.9,0.0,235.6,2.5,14.0
2020-09-28,3.9,12.9,20.9,13.2,61.3,63.4,0.0,5.4,25.1,0.0,255.8,2.7,15.3
2020-09-29,7.8,15.1,24.1,15.1,62.2,64.0,0.0,7.7,38.5,11.6,159.6,3.8,15.3
2020-09-30,10.3,14.6,18.5,14.8,80.5,81.8,0.0,8.7,34.3,0.4,150.2,2.9,15.5
2020-10-01,5.6,14.9,23.4,15.3,75.5,76.0,0.0,4.8,31.0,0.2,282.0,2.2,16.4
2020-10-02,11.5,23.2,32.7,22.8,47.8,49.8,0.0,7.6,35.2,0.0,287.1,4.1,18.7
2020-10-03,12.7,24.1,34.3,23.5,42.9,44.8,0.0,7.2,40.2,0.0,233.3,6.0,20.1
2020-10-04,10.7,20.8,30.2,20.5,60.4,62.8,0.0,8.2,34.3,2.8,175.3,5.1,20.1
2020-10-05,8.1,12.3,18.7,12.6,70.0,72.3,0.0,9.5,38.5,2.0,241.2,4.0,16.5
2020-10-06,7.8,11.6,15.3,11.9,68.5,71.1,0.0,5.7,26.0,0.0,149.6,3.2,14.7
2020-10-07,8.5,10.3,11.8,10.8,90.2,91.2,0.0,5.8,20.1,18.2,43.2,2.1,13.4
2020-10-08,7.7,12.8,18.0,13.1,71.3,73.5,0.0,15.2,48.6,0.2,212.9,1.1,14.0
2020-10-09,7.6,13.3,21.3,13.9,71.5,72.9,0.0,5.5,26.8,0.0,281.9,3.2,15.4
2020-10-10,6.4,16.5,26.6,16.8,62.0,62.9,0.0,8.6,42.7,0.0,305.9,3.7,17.3
2020-10-11,4.3,13.5,23.8,14.2,70.4,70.5,0.0,2.3,19.3,0.0,302.6,4.6,17.6
2020-10-12,8.4,18.6,30.5,18.3,58.6,61.7,0.0,3.4,20.9,0.0,262.4,4.2,18.4
2020-10-13,11.4,18.7,28.3,18.6,69.1,72.1,0.0,3.8,19.3,0.0,282.6,4.1,19.4
2020-10-14,9.8,21.3,33.3,20.8,59.6,62.9,0.0,3.1,29.3,0.0,258.9,4.5,20.1
2020-10-15,17.7,23.3,30.9,22.8,45.6,48.0,0.0,8.2,36.9,0.0,136.1,5.1,20.0
2020-10-16,14.2,16.2,18.7,16.3,89.7,89.9,0.0,5.6,21.8,4.6,55.2,3.5,18.3
2020-10-17,8.7,14.3,18.7,14.5,77.0,78.7,0.0,8.7,28.5,0.0,164.5,1.3,17.3
2020-10-18,7.6,13.2,19.5,13.6,65.0,67.1,0.0,6.8,24.3,0.0,264.9,2.7,15.7
2020-10-19,5.0,13.5,21.7,14.1,64.7,66.5,0.0,3.3,28.5,0.0,315.5,3.6,16.2
2020-10-20,6.4,15.5,25.2,15.8,61.8,65.0,0.0,2.9,16.7,0.0,284.7,4.1,17.3
2020-10-21,7.6,18.2,28.5,17.9,55.2,60.5,0.0,2.6,18.4,0.0,263.7,3.9,17.9
2020-10-22,8.9,20.1,31.1,19.7,56.3,60.4,0.0,2.6,15.0,0.0,252.1,4.3,18.9
2020-10-23,14.4,18.7,21.2,18.4,70.4,73.1,0.0,4.7,24.3,5.4,75.3,4.1,18.8
2020-10-24,8.0,13.9,18.5,14.0,61.6,64.2,0.0,13.7,41.9,2.0,245.0,2.2,16.7
2020-10-25,5.2,11.8,17.3,12.3,54.2,55.7,0.0,9.4,32.7,0.0,289.9,3.7,15.0
2020-10-26,7.6,11.8,14.9,12.2,79.7,80.7,0.0,7.3,23.4,1.4,129.4,4.2,14.8
2020-10-27,10.9,14.2,18.5,14.3,78.4,80.5,0.0,5.4,28.5,0.2,118.1,1.7,15.2
2020-10-28,7.5,16.6,25.5,17.0,59.5,61.6,0.0,3.5,20.9,0.2,335.8,2.3,16.6
2020-10-29,8.6,15.1,25.5,14.8,65.9,70.8,0.0,4.6,46.9,2.8,128.0,4.6,16.6
2020-10-30,9.4,14.5,19.5,14.6,78.8,80.3,0.0,9.7,36.0,0.6,144.1,2.6,15.6
2020-10-31,11.2,16.5,23.9,16.7,67.2,68.9,0.0,8.3,31.0,0.0,322.1,2.8,16.3
2020-11-01,7.8,17.1,27.4,17.4,62.7,64.5,0.0,3.1,18.4,0.0,348.1,4.7,17.3
2020-11-02,9.3,21.8,31.3,21.5,52.1,54.0,0.0,4.5,26.0,0.0,349.5,5.0,19.2
2020-11-03,16.8,26.9,35.8,26.1,36.1,38.7,0.0,7.1,43.6,0.0,342.9,6.5,21.5
2020-11-04,10.1,18.3,27.3,18.4,60.4,61.0,0.8,11.0,37.7,0.8,142.2,7.0,20.8
2020-11-05,7.6,14.2,21.1,14.6,55.3,56.8,0.0,8.9,30.1,0.0,354.7,3.4,17.5
2020-11-06,6.0,14.1,22.0,14.8,56.1,57.4,0.0,7.2,31.8,0.0,354.6,4.9,17.3
2020-11-07,7.6,16.1,24.5,16.5,52.2,54.1,0.0,5.4,26.0,0.0,357.6,5.0,17.7
2020-11-08,9.1,17.9,28.3,17.9,41.9,43.9,0.0,5.0,23.4,0.0,369.4,5.5,18.4
2020-11-09,10.7,24.0,33.8,23.5,33.2,35.1,0.0,5.0,24.3,0.0,310.5,5.7,19.9
2020-11-10,18.8,28.0,37.6,27.2,40.3,42.8,0.0,8.5,44.4,4.6,299.8,6.5,22.4
2020-11-11,17.2,23.2,31.4,23.1,48.1,50.6,0.0,9.8,35.2,0.4,331.6,6.9,22.0
2020-11-12,13.1,19.0,24.2,19.2,60.3,60.4,0.0,12.5,37.7,0.0,275.3,7.0,20.8
2020-11-13,11.4,16.7,23.4,17.1,59.9,60.7,0.0,7.8,32.7,0.0,262.7,4.4,19.4
2020-11-14,6.5,19.3,30.7,19.5,53.2,54.0,0.0,3.8,21.8,0.0,363.6,4.5,19.5
2020-11-15,17.8,28.0,38.0,27.1,30.5,32.7,0.0,11.0,57.8,0.0,145.3,7.1,21.7
2020-11-16,11.1,18.9,25.2,19.1,48.6,49.9,0.0,9.8,34.3,0.0,375.1,6.3,20.5
2020-11-17,5.5,16.3,27.5,16.6,54.7,57.9,0.0,1.6,23.4,0.0,372.9,5.5,19.2
2020-11-18,7.9,22.2,32.9,21.6,36.0,39.0,0.0,3.4,20.1,0.0,359.6,5.2,20.2
2020-11-19,13.4,26.7,38.4,25.8,30.3,33.5,0.0,7.1,28.5,0.0,295.4,6.2,22.1
2020-11-20,13.7,22.4,33.2,22.0,54.6,58.1,0.0,4.3,20.1,0.0,342.0,7.1,22.2
2020-11-21,13.6,25.9,37.6,24.5,44.0,50.9,0.0,3.4,34.3,0.0,232.2,5.4,22.4
2020-11-22,17.6,25.4,34.5,24.5,61.9,67.2,0.0,3.3,29.3,2.2,146.6,5.4,23.4
2020-11-23,12.6,19.7,26.8,19.8,68.0,69.1,0.0,12.3,34.3,0.0,292.3,3.0,21.7
2020-11-24,10.0,19.6,28.8,19.7,53.9,56.7,0.0,5.9,20.9,0.0,372.6,5.5,20.2
2020-11-25,9.7,23.2,34.6,22.4,48.7,54.3,0.0,3.3,28.5,0.0,370.7,5.9,21.6
2020-11-26,12.7,24.9,36.0,23.8,42.6,49.7,0.0,3.2,17.6,0.0,351.7,6.4,22.6
2020-11-27,14.6,29.1,42.0,27.7,38.9,43.4,0.0,5.3,31.8,0.0,361.3,6.3,24.0
2020-11-28,18.0,28.4,41.6,27.7,40.8,43.7,0.0,10.5,46.1,0.0,322.2,7.9,24.9
2020-11-29,14.6,19.9,25.8,20.0,51.2,53.4,0.0,9.1,40.2,0.0,371.9,8.9,22.4
2020-11-30,11.3,22.7,34.1,22.2,43.8,47.0,0.0,5.3,44.4,0.0,377.9,5.9,21.6
2020-12-01,12.4,19.9,24.5,19.8,52.3,54.0,0.0,12.5,45.3,1.0,213.0,6.6,21.6
2020-12-02,7.6,17.4,25.1,17.6,48.6,51.5,0.0,2.9,20.1,0.0,390.3,4.9,20.0
2020-12-03,6.3,20.4,31.3,20.3,41.9,45.8,0.0,3.6,23.4,0.0,387.5,5.3,20.6
2020-12-04,8.3,21.8,32.8,21.5,39.8,43.7,0.0,2.9,19.3,0.0,383.7,6.3,21.7
2020-12-05,13.7,20.3,27.5,20.1,48.7,50.4,0.0,15.7,65.4,4.6,126.4,6.7,21.1
2020-12-06,12.5,17.4,22.6,17.7,52.1,52.7,0.0,16.2,46.9,0.0,264.9,4.3,18.7
2020-12-07,10.9,15.4,19.6,15.6,59.8,60.5,1.6,16.1,46.1,0.0,227.5,5.4,18.0
2020-12-08,9.3,16.5,23.9,16.8,56.0,58.1,0.0,6.4,27.6,0.0,342.3,4.1,17.7
2020-12-09,8.5,19.7,29.9,19.7,48.2,51.7,0.0,4.9,23.4,0.0,366.8,5.3,19.1
2020-12-10,11.0,19.8,28.7,19.9,45.9,47.7,0.0,7.8,29.3,0.0,385.3,6.2,19.9
2020-12-11,9.7,21.2,31.1,20.9,34.9,37.2,0.0,8.7,63.7,0.0,373.7,7.1,20.0
2020-12-12,19.0,27.7,33.7,27.1,30.3,32.0,0.0,10.0,31.8,0.0,303.1,7.5,21.9
2020-12-13,23.0,27.2,31.8,26.5,29.8,31.9,0.0,2.3,27.6,0.0,178.6,7.0,22.7
2020-12-14,23.2,29.6,36.3,28.2,34.2,40.4,0.0,0.6,26.8,0.0,264.2,3.8,23.5
2020-12-15,18.6,27.8,37.2,27.3,46.1,49.3,0.0,4.5,35.2,0.0,361.6,4.8,24.8
2020-12-16,17.5,21.0,29.1,20.7,63.8,66.6,0.0,2.4,24.3,0.0,121.2,6.8,22.6
2020-12-17,12.9,19.7,27.4,20.0,61.8,62.3,0.0,11.4,34.3,0.0,362.9,3.1,21.5
2020-12-18,10.5,17.6,25.2,17.8,49.1,51.4,0.0,4.2,29.3,0.0,375.9,6.1,19.7
2020-12-19,9.7,19.4,28.2,19.4,43.6,47.2,0.0,3.7,22.6,0.0,390.3,5.9,19.8
2020-12-20,11.4,21.8,31.6,21.2,40.4,45.6,0.0,1.0,19.3,0.0,381.6,5.8,20.7
2020-12-21,13.8,18.9,23.9,18.8,66.3,69.2,0.0,4.4,31.0,3.2,173.4,5.2,20.8
2020-12-22,10.7,17.5,24.5,17.7,56.1,58.1,0.0,9.7,37.7,0.0,371.5,3.6,19.3
2020-12-23,8.3,18.6,27.7,18.8,51.9,54.8,0.0,5.8,27.6,0.0,397.1,5.8,19.4
2020-12-24,11.0,19.3,27.2,19.5,54.1,56.3,0.0,6.2,25.1,0.0,394.2,6.3,20.2
2020-12-25,9.9,19.7,30.5,19.5,47.5,52.1,0.0,4.2,22.6,0.0,393.9,6.2,20.6
2020-12-26,9.7,24.5,36.5,23.5,38.0,45.3,0.0,3.3,26.0,0.0,384.6,6.0,21.4
2020-12-27,12.5,24.2,36.2,23.9,38.9,40.1,0.0,11.9,46.1,0.0,219.1,7.3,22.6
2020-12-28,8.3,16.0,23.3,16.5,45.2,46.8,0.0,9.1,38.5,0.0,398.1,6.5,18.9
2020-12-29,7.6,18.6,27.6,18.9,51.1,53.0,0.0,6.4,31.0,0.0,396.5,5.8,18.9
2020-12-30,12.5,21.4,30.0,21.3,54.4,57.2,0.0,6.0,27.6,0.0,328.0,6.2,20.4
2020-12-31,15.5,23.4,31.5,23.2,45.5,48.5,0.0,7.5,30.1,0.0,418.3,6.2,21.4
2021-01-01,15.1,25.6,36.0,24.9,47.2,52.2,0.0,4.4,26.0,0.0,348.0,6.9,22.7
2021-01-02,16.6,22.9,30.9,22.7,65.1,67.5,0.0,7.1,30.1,0.0,222.3,6.4,23.2
2021-01-03,12.9,20.9,28.5,20.7,60.6,64.4,0.0,3.4,27.6,0.0,271.9,4.8,21.7
2021-01-04,15.8,21.2,27.5,21.2,55.1,56.5,0.0,8.6,28.5,0.0,345.4,5.0,21.5
2021-01-05,11.4,19.1,27.2,19.2,55.3,57.3,0.0,9.0,36.0,0.0,387.3,5.9,20.5
2021-01-06,12.1,19.5,26.5,19.5,50.3,52.2,0.0,9.0,31.8,0.0,386.4,6.4,20.1
2021-01-07,12.6,21.8,30.6,21.6,51.3,54.3,0.0,7.2,26.8,0.0,387.0,6.5,20.8
2021-01-08,15.8,25.4,34.4,24.5,43.6,49.7,0.0,4.5,20.1,0.0,379.1,6.7,22.3
2021-01-09,13.9,26.3,35.8,25.1,42.0,47.3,0.0,3.3,26.0,0.0,379.5,6.5,23.2
2021-01-10,14.4,27.2,36.9,25.7,40.5,46.7,0.0,3.4,26.8,0.0,377.8,6.6,23.8
2021-01-11,18.3,29.2,37.9,27.6,33.6,38.2,0.0,8.2,36.9,0.0,271.9,7.3,24.3
2021-01-12,14.5,22.6,32.6,22.4,48.8,52.8,0.0,5.9,27.6,0.0,391.1,7.1,23.2
2021-01-13,12.1,21.5,32.7,21.2,53.8,56.5,0.0,8.3,41.9,0.0,196.1,6.3,22.2
2021-01-14,9.4,18.3,26.5,18.7,56.9,57.7,0.0,7.3,34.3,0.0,383.8,4.9,21.2
2021-01-15,9.9,16.4,22.1,16.6,53.4,54.9,0.0,10.4,57.0,0.0,324.4,5.9,20.0
2021-01-16,6.5,16.9,24.8,17.2,55.5,57.6,0.0,5.5,47.8,0.0,376.6,5.1,19.0
